"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"YOL147C",1.25896759756846,2.19044215326573,20.9340000763518,0.000427371972010614,0.00268275889532706,"PEX11"
"YIL060W",-1.28216673869277,1.9647623789712,20.9254082781353,0.000428256544991666,0.0026852842821099,NA
"YNL070W",-0.854692433942427,2.702787956378,20.9073262002228,0.000429545558127611,0.00269033708397586,"TOM7"
"YDR376W",0.978318177530958,2.1919090714042,20.8907785023178,0.000431178861591327,0.00269502337873067,"ARH1"
"YKR052C",1.77094290338575,1.30941634959586,20.9068716988403,0.00043157056086978,0.00269502337873067,"MRS4"
"YGL140C",1.16890503989251,3.99367552461895,20.8812760994939,0.000431745843000675,0.00269502337873067,NA
"YNL095C",-1.00084068295634,2.2656903797955,20.8586612837046,0.000433965361856734,0.00270294496639471,NA
"YER148W",0.919152798537895,2.9370216085978,20.8544391157274,0.000434244994778396,0.00270294496639471,"SPT15"
"YJR158W",0.99124555952252,2.91100190730374,20.855257994741,0.000434471218556621,0.00270294496639471,"HXT16"
"YNR026C",1.16195670846892,1.15367108833678,20.8323374770906,0.000437573342900027,0.00271920577373588,"SEC12"
"YNL021W",1.03360672319419,1.91388237898326,20.8149412964967,0.0004382090785357,0.00272012056776675,"HDA1"
"YPR073C",1.42876360296161,1.17680465403073,20.8028238417515,0.000441179400120956,0.00273434879615903,"LTP1"
"YLR227W-A",-2.64269932242698,0.515123287424033,20.8262830948586,0.000442186389273346,0.00273434879615903,NA
"YLR256W-A",-2.64269932242698,0.515123287424033,20.8262830948586,0.000442186389273346,0.00273434879615903,NA
"YEL063C",0.876651858960204,5.13024615967615,20.7638743207135,0.000442465564895704,0.00273434879615903,"CAN1"
"YFL005W",1.10760538462782,3.16196248731398,20.7458408274141,0.000444235331945254,0.00273623203250441,"SEC4"
"YBL042C",1.05435720957986,1.96080392560896,20.7466203083806,0.000444558097165576,0.00273623203250441,"FUI1"
"YLR347C",1.2837612627287,3.63839512461011,20.736926729351,0.000445030367408195,0.00273623203250441,"KAP95"
"YMR089C",-1.02645205732475,4.63434118037481,20.7335992801032,0.000445289067165593,0.00273623203250441,"YTA12"
"YBL078C",-1.09494016173171,3.10782712453406,20.7329184010341,0.000445426911256994,0.00273623203250441,"ATG8"
"YLL019C",-0.840755153523062,4.86157560827481,20.7288871245608,0.000445718831444236,0.00273623203250441,"KNS1"
"YBR293W",1.35030253651206,0.695535026255301,20.7290443210452,0.000449944297744773,0.00275559158097628,"VBA2"
"YER086W",1.129069539882,2.54929976414443,20.6847107430946,0.000450083249819227,0.00275559158097628,"ILV1"
"YOR233W",0.956707758622655,2.26405412122254,20.683495631311,0.000450357101057546,0.00275559158097628,"KIN4"
"YKL023W",-1.54768797022566,3.05881502428655,20.6485256216085,0.000453436204801195,0.00277138615623826,NA
"YOL002C",1.23304870895929,3.34237066654511,20.6175203368368,0.00045657223032434,0.00278749361671702,"IZH2"
"YKL180W",0.887059962480498,4.21072124932022,20.59459548106,0.000458528321327352,0.00279636987201609,"RPL17A"
"YHR072W",0.94233352519257,2.26918098938423,20.5896481674543,0.000459392234665,0.00279857326325462,"ERG7"
"YLR193C",-1.22494054549017,1.86773294226708,20.5831084087685,0.000460322081394241,0.0028011730592384,"UPS1"
"YFL002W-B",1.08920479279687,4.41016779497568,20.5711833571614,0.000460839825701589,0.00280126217195027,NA
"YHR094C",0.892863941279238,5.10898705870082,20.5592527583285,0.000462188814016044,0.00280639838216067,"HXT1"
"YDR043C",0.963522588075071,4.03365815378397,20.5242867051041,0.000465398204032455,0.00281860774107986,"NRG1"
"YPL198W",0.814749601282339,3.87657310788741,20.5240017566523,0.000465431479785634,0.00281860774107986,"RPL7B"
"YLR429W",1.05863194980467,2.3798164900098,20.5230429700313,0.000465718233080724,0.00281860774107986,"CRN1"
"YML030W",-1.4503023469668,2.89562541624123,20.514173499664,0.000466502995335289,0.00282029172424201,"RCF1"
"YGR066C",-1.42404151215949,0.782780031626674,20.5158281146216,0.00046892148042818,0.00282738087358817,NA
"YLR448W",1.09922159509802,2.91959375202138,20.4806485746661,0.000469812990707655,0.00282738087358817,"RPL6B"
"YOR312C",0.877461940087963,4.67694036512842,20.4712795451012,0.000470631289773038,0.00282738087358817,"RPL20B"
"YAL036C",1.35317311432085,0.807901141021009,20.5050452263704,0.000470812273406078,0.00282738087358817,"RBG1"
"YBR143C",1.03483670797303,3.19205731717246,20.4669826931946,0.000471136588541973,0.00282738087358817,"SUP45"
"YLR337C",-1.58001940575645,1.25439991509988,20.479327637861,0.000471221322409616,0.00282738087358817,"VRP1"
"YMR311C",-1.6788943435252,4.67455633043931,20.4653304213805,0.000471230145598028,0.00282738087358817,"GLC8"
"YGL112C",1.026410187454,1.68822586546704,20.4559015244635,0.000472815180375133,0.00283383737817949,"TAF6"
"YGL030W",0.943517313796279,4.52428570198054,20.4325479558822,0.000474508247295353,0.00284092679671024,"RPL30"
"YPL260W",-0.903427614779106,4.37477181240382,20.4104524698796,0.000476744960505345,0.00285125235241005,"CUB1"
"YNL111C",1.25846377934577,2.00307225499524,20.3771581741316,0.000481262232621043,0.00287518037686048,"CYB5"
"YJR149W",0.948854917749633,2.30391059263175,20.3572474465867,0.000482409262723301,0.00287894402448375,NA
"YEL065W",1.51408750838114,1.53231429228028,20.3630618626952,0.000485131787667696,0.00289209185624596,"SIT1"
"YDL245C",0.980488533532172,2.91664072035652,20.3131528242595,0.000487100535305719,0.00290072275998101,"HXT15"
"YNL335W",-1.44844402787228,1.3583626342597,20.3371649116602,0.000487668873120541,0.00290100457856322,"DDI3"
"YEL070W",-1.07632115384945,5.80481894383992,20.3380478966911,0.000488986272797108,0.00290573699779541,"DSF1"
"YHL024W",-0.843285363942212,2.91349753547033,20.2444961135736,0.000494032999882641,0.00293259674130762,"RIM4"
"YOR208W",-0.909323170403026,2.15842825425538,20.1901414668854,0.000499934063695663,0.00296341330128642,"PTP2"
"YPR001W",1.75810888653634,1.15382865683964,20.2282451194697,0.00050028888347867,0.00296341330128642,"CIT3"
"YLL055W",-0.876132915163528,4.82215819848614,20.1711951525227,0.000501656524965006,0.00296835656854958,"YCT1"
"YDR506C",1.35890590345254,1.2970661069229,20.1551006139107,0.00050587063366955,0.00298753304224056,"GMC1"
"YOR031W",-1.17998937427852,5.73264862555873,20.1311955251997,0.000505970484704175,0.00298753304224056,"CRS5"
"YIL071C",1.0746725022672,2.09048330733203,20.1269734571553,0.000507595047653258,0.00299137299685676,"PCI8"
"YLR271W",-1.47284192829572,1.34611331719904,20.1271598308872,0.000507695309272564,0.00299137299685676,"CMG1"
"YKL196C",0.963526628736638,2.43570586677643,20.1060964186796,0.000508917946251103,0.00299540710859,"YKT6"
"YHR006W",-0.863687478957241,3.22417221857767,20.0407058972968,0.000515955969625581,0.00303362496185347,"STP2"
"YHR200W",-1.02120598923502,2.73513219711056,20.0217779319059,0.000518158272488524,0.00304335998018576,"RPN10"
"YLR285W",1.06446495356806,1.56738015794468,19.9901047968496,0.000522355745236385,0.00306478060008028,"NNT1"
"YOL048C",-1.32044005419119,1.47903988461591,19.9841182363798,0.000523071894419439,0.00306545372380742,"RRT8"
"YGR123C",1.53523020707766,0.533349350169654,20.0321439035224,0.000523571568128747,0.00306545372380742,"PPT1"
"YNCP0021W",-1.88724731111824,6.34801265653642,19.9577627362581,0.000525149836276007,0.0030714645886395,NA
"YNL212W",0.892278641944351,3.44000008075493,19.9186218645237,0.000529675855911161,0.00309468537850299,"VID27"
"YLR187W",-1.2932726402221,2.69234804515746,19.9024764698196,0.000531616357573635,0.00310276716873166,"SKG3"
"YGL101W",1.48400552993576,1.13893530221489,19.8986096252052,0.000535030594294913,0.00311942444925034,NA
"Q0275",1.4767991963383,6.41320266250957,19.8430679653181,0.000538299142415192,0.00313519835247677,"COX3"
"YHR049W",0.783084413489966,4.6491996898287,19.8380548808521,0.000538900182985505,0.00313541924646112,"FSH1"
"YHR091C",0.967140673827405,1.87621519414286,19.8327254503409,0.000540034973845903,0.00313874189391857,"MSR1"
"YMR309C",1.02789962974252,2.49870380155624,19.7547459614235,0.000548919458551758,0.00318705270616912,"NIP1"
"YGR169C-A",-1.68545333096754,2.64697879518928,19.7287249316185,0.000552124580080858,0.00320232256446897,"LSO2"
"YGR164W",-1.56811198950987,0.499397392899563,19.7037354424622,0.000560601098200691,0.00324810292901295,NA
"YHR028C",1.02338438147539,4.40046055133701,19.6279235715868,0.000564026936057046,0.00326455507272935,"DAP2"
"YNL237W",1.49707455690072,1.93813473494215,19.5613120091713,0.000573364103205521,0.00331424273541045,"YTP1"
"YER140W",1.31269721441192,1.53067015577626,19.5667657487116,0.000573802082782988,0.00331424273541045,"EMP65"
"YML057W",-0.772246817657729,2.92473300928752,19.5438662187526,0.000574542674633298,0.00331504334247476,"CMP2"
"YKL157W",1.0964112175635,4.4707434628042,19.5383938736781,0.000575131441959522,0.00331504334247476,"APE2"
"YMR080C",1.22573878531976,2.75912303139756,19.5067660187268,0.000579301611914155,0.00333562706839505,"NAM7"
"YKL174C",0.90774985456758,2.35644185190676,19.4889249367895,0.000581651025494255,0.0033456951549091,"TPO5"
"YPR102C",0.819012054499369,4.09018137701183,19.4583142975237,0.000585285153537782,0.00336312459741834,"RPL11A"
"YNCG0026W",-1.65489212961231,0.274380791951211,19.5027948044292,0.000587036128314899,0.00336970841490449,NA
"YLR249W",1.34046887779919,6.63587746608705,19.4270893243282,0.000589256429277061,0.00337896992607073,"YEF3"
"YIL091C",1.13270933230529,1.69853529378126,19.366523961324,0.000598075861990501,0.00342601481436534,"UTP25"
"YGR065C",1.19959449124863,1.68852985097567,19.3515833296079,0.000599884433028413,0.0034288829613088,"VHT1"
"YGL224C",0.956805242381814,1.86282721943138,19.3481629690243,0.000600175972465731,0.0034288829613088,"SDT1"
"YNL305C",-0.805605891797207,3.87005891763402,19.3418085214435,0.000600424009927457,0.0034288829613088,"BXI1"
"YBR153W",1.58768558010927,0.467293774325967,19.3723707004908,0.000604027031823231,0.00344291694106806,"RIB7"
"YLR314C",-0.974104764570829,2.76417531492765,19.3151512832792,0.000604118148603357,0.00344291694106806,"CDC3"
"YKR084C",1.08502987628993,2.0681177822343,19.3114447470161,0.000604920184425304,0.00344396276777106,"HBS1"
"YJL167W",0.831313572008074,4.67354714546554,19.2898885265361,0.000607279354878684,0.00345180844168662,"ERG20"
"YAL067C",1.08965183983536,2.07962273891874,19.2912612404389,0.000607538123716396,0.00345180844168662,"SEO1"
"YNR072W",-0.873909230652196,5.95486432558498,19.2750685590779,0.000609580536192589,0.00345988218707476,"HXT17"
"YDR490C",-0.953860165864203,2.65857958559726,19.2475432141633,0.000613135927139836,0.00347651816936314,"PKH1"
"YOR267C",-1.5694584645974,4.85880975657562,19.235429196873,0.000614599478969139,0.0034812715146492,"HRK1"
"YPR024W",1.03220314437631,3.24726577462068,19.1777764694174,0.000622555713540552,0.00352275428149776,"YME1"
"YGL016W",1.55189621422191,2.18864216368692,19.1623640817188,0.000625315644093335,0.00353205384320105,"KAP122"
"YGR070W",-0.815322487847579,3.44609512542263,19.1563151863892,0.000625467868066853,0.00353205384320105,"ROM1"
"YGR209C",-0.727021467061463,5.52563504663097,19.1117775852751,0.000631578631341864,0.00356294814519909,"TRX2"
"YMR308C",1.07250571141186,3.11981577286443,19.0399131352494,0.000641842209035612,0.00361718362339098,"PSE1"
"YPR111W",0.910071707136228,1.67493113829292,19.036814261621,0.000642886045608245,0.00361940293422316,"DBF20"
"YAL019W",0.854187213841776,2.44120025085799,19.0100792787931,0.000646237926610293,0.00363459876299607,"FUN30"
"YER029C",-1.41019978498391,2.38309744782651,19.0044245654298,0.000647123882473506,0.00363590895823661,"SMB1"
"YKL058W",1.17832754709611,1.10824944168708,18.9891763960346,0.000651415183342517,0.00365443187343689,"TOA2"
"YMR184W",1.1273576757704,1.96088460491153,18.9736179967468,0.000652200129087718,0.00365443187343689,"ADD37"
"YBR049C",-0.918558408548473,3.04815834750014,18.965045367689,0.000652588777598581,0.00365443187343689,"REB1"
"YCR039C",-2.04799242300679,3.78783533413613,18.9617283417075,0.00065304592565907,0.00365443187343689,"MATALPHA2"
"YNL186W",-0.783395277683511,3.80694511236394,18.9544696933692,0.000654048549667071,0.00365636779572917,"UBP10"
"YLR264C-A",-1.20620402316218,1.90663193590714,18.9251377594368,0.000659032295870016,0.00368053342367528,NA
"YML022W",1.73456266882731,2.08097645948511,18.9002394362331,0.000662593261363843,0.00369319686294472,"APT1"
"YEL054C",1.0754814768064,3.35655503761924,18.8962437164099,0.000662626376810664,0.00369319686294472,"RPL12A"
"YNR073C",-1.24676210558325,6.93341386810995,18.8806158288088,0.000666510850534987,0.0037111324157788,"MAN2"
"YGR100W",0.931023154872076,2.70446086549864,18.8365419018224,0.000671612093832064,0.00373580033811881,"MDR1"
"YCR067C",1.13554106699257,1.64507082766141,18.8225862843058,0.000674998586137239,0.00375089034691831,"SED4"
"YNL039W",-1.25703513441719,3.11352478221327,18.7971724596424,0.000677440181397614,0.00375947908266739,"BDP1"
"YGR106C",0.818756312357964,4.03376425494921,18.7936443528876,0.000677894575969479,0.00375947908266739,"VOA1"
"YKL191W",1.37157259613638,1.76756779543456,18.7821970259393,0.000680542884460905,0.0037704107270431,"DPH2"
"YPR139C",0.999696549938218,1.41079632674685,18.7751354588454,0.000681968056998443,0.00377455083634923,"LOA1"
"YDL230W",-1.11420504754466,2.28005570118636,18.7576060260391,0.000683666274858184,0.00378019247111258,"PTP1"
"YDL139C",-1.35527059492546,1.25101541711634,18.7366158148908,0.000688196594883364,0.00380146690507001,"SCM3"
"YPL189C-A",-1.08874705529195,3.56948165314844,18.6923893659992,0.000693482328464271,0.00382586374620048,"COA2"
"YLR354C",0.941448762704924,3.56331238378239,18.686563409101,0.000694375454844031,0.00382586374620048,"TAL1"
"YLR043C",-0.749252265027941,3.96366255385435,18.6814761835371,0.00069512960369484,0.00382586374620048,"TRX1"
"YBR056W",-0.892553782967792,3.86408036362676,18.679967164714,0.000695361729733276,0.00382586374620048,NA
"YOL118C",1.6841951487301,0.318754000521461,18.7247454360689,0.000696909405012223,0.00383059384709581,NA
"YBR269C",-1.1656006611908,2.52745418940993,18.6367037449255,0.000702431088863083,0.00385439973854457,"SDH8"
"YFR016C",-1.80446004988348,4.95353235941006,18.632069531814,0.000702849602815771,0.00385439973854457,NA
"YBR057C",-1.23522192747533,1.76687665538676,18.633317587257,0.000703317193671207,0.00385439973854457,"MUM2"
"YGR256W",-0.911610591852789,3.9264829897678,18.6120304558654,0.000706075858506121,0.00386571325482997,"GND2"
"YDL192W",0.805777205190132,3.86011047871163,18.5856655051008,0.000710243618504479,0.00388464607636929,"ARF1"
"YJL183W",0.984388820939817,2.15034756850847,18.584194230336,0.000710929301691866,0.00388464607636929,"MNN11"
"YGL133W",-1.12565699551978,3.9973095507617,18.5628642993815,0.000713900949651818,0.00389705930162875,"ITC1"
"YOR213C",1.56650001467826,1.22313600741897,18.5568115680412,0.000718160465677669,0.00391647156992484,"SAS5"
"YMR142C",0.707417205457955,4.54013240488709,18.5308914089342,0.000719027987631486,0.0039173657878005,"RPL13B"
"YCR028C",2.19338620583502,0.851243049616047,18.5529183728303,0.000721608571160947,0.00392758213511648,"FEN2"
"YNCN0013W",1.71406751268262,5.30488164242039,18.5100339157176,0.000722400208769628,0.00392805113518485,NA
"YMR191W",0.857067070589123,3.26524451980729,18.5017512946389,0.000723854866931243,0.00393212087714455,"SPG5"
"YDR096W",-0.767065934098752,3.86884006805753,18.4903881774937,0.000725653308535137,0.00393804836444799,"GIS1"
"YNL141W",-1.06567128896371,3.40846611407067,18.4405185853284,0.000734243330095785,0.00398078564943849,"AAH1"
"YDL129W",-1.38816429963109,0.637425402638283,18.4505583668229,0.000737114752035024,0.00399246589429087,NA
"YAL053W",1.07396697202446,3.26007300818273,18.3828922163509,0.000743577989124822,0.00402355903153257,"FLC2"
"YDR062W",0.803752651287123,2.64513760750321,18.3404598115001,0.000750852863234521,0.00405897936164059,"LCB2"
"YDR046C",1.58104403029136,0.413611267044318,18.3960129161575,0.000754390993812086,0.00407290552598952,"BAP3"
"YHR118C",2.03418409615759,0.627503751741393,18.3656225794963,0.000754891972489437,0.00407290552598952,"ORC6"
"YER081W",-0.728728419728665,3.83263896340548,18.3035319459998,0.000756994724808916,0.00407774762688822,"SER3"
"YNR034W",-0.999503557555076,1.53391594107956,18.3087044100592,0.000757254139044974,0.00407774762688822,"SOL1"
"YEL038W",-1.17837345990833,1.71262797668248,18.274378013747,0.000762782439935785,0.00410354843049512,"UTR4"
"YHR101C",1.16940735661005,1.00115643511589,18.2826066101152,0.000766648430059498,0.00412036530750124,"BIG1"
"YMR096W",1.48179965094073,1.31683823803509,18.2552804194013,0.000767503509500486,0.00412098316383675,"SNZ1"
"YER080W",-0.820154906298265,3.19716535156703,18.2353646529593,0.000768866828221499,0.00412432610745405,"AIM9"
"YOL049W",1.0535615075172,2.26003336921372,18.2174394142807,0.000772302875589487,0.00413108103518403,"GSH2"
"YMR251W-A",-1.18414399735304,8.37515447209397,18.2107430908069,0.000773071536968824,0.00413108103518403,"HOR7"
"YIR033W",0.946043234569421,2.85262684285927,18.2121417683259,0.000773121574277654,0.00413108103518403,"MGA2"
"YJL163C",-0.984125265986528,3.00447525662877,18.2102230968859,0.00077336301589769,0.00413108103518403,NA
"YHR063C",1.08576997204598,2.19505480699038,18.2096318080538,0.000773835761439824,0.00413108103518403,"PAN5"
"YIL152W",-1.58095412902075,0.493904609135498,18.2112071540243,0.000779554994081255,0.00415762663510003,NA
"YKL185W",-0.895046291829414,2.82054351955333,18.1599724205698,0.000782299921867006,0.00416827365067511,"ASH1"
"YPL271W",-0.890927957908345,6.31976863675717,18.133299806376,0.00078684320642873,0.00418847320592272,"ATP15"
"YMR180C",-0.846188898260073,1.83537650176753,18.1215644882798,0.000789590794075969,0.0041990845667765,"CTL1"
"YPL184C",-0.851408365539292,2.91066629347899,18.0999541122636,0.000793025804999758,0.00421320491174801,"MRN1"
"YJL171C",1.18947312700721,4.38231483203187,18.0952414553037,0.000793759330535858,0.00421320491174801,"TOH1"
"YDR372C",0.752725997576786,3.08387696861406,18.0892975764071,0.000794926022691867,0.00421537913747459,"VPS74"
